created_at,file_name,followers,friends,group_name,location,retweet_count,screenname,search_query,text,twitter_id,username,polarity,partition_0,partition_1
2020-07-19 06:39:07,Uganda,1626,1166,Uganda,"Kampala, Uganda",153,boki_of_premacy,#Uganda,RT @kaysafi1: Mutyabule Charles a freedom boda man which is a branch of the People Power informal sector woke up today anticipating escorti…,,,,,
2020-07-19 06:38:13,Uganda,1394,1276,Uganda,Kigali Rwanda ,335,murungim6,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:31:44,Uganda,103,180,Uganda,Kampala uganda,2,jagwe_muzafaru,#Uganda,"RT @bobnkwangu: Tune in for @NUDIPU #talkShow on @ntvuganda Monday 20th-07-2020 11:00am to 12:00pm EAT. Theme "" Impact of #COVID-19 on Pers…",,,,,
2020-07-19 06:31:07,Uganda,3812,2628,Uganda,,335,KawumaBulayimu,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:28:37,Uganda,1603,4998,Uganda,"Kampala, Uganda",335,nizojunior,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:28:23,Uganda,41814,7492,Uganda,Uganda,335,dbinea,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:28:04,Uganda,1103,981,Uganda,,335,_Shadear_,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:26:43,Uganda,1529,296,Uganda,"Kampala, Uganda",335,Mauricederrek,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:26:36,Uganda,6958,976,Uganda,Uganda,335,OtimDriaxEria,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:26:23,Uganda,725,1493,Uganda,"Kampala, UGANDA",335,JMwesigwa_S,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:26:15,Uganda,155,246,Uganda,,8,JpNyange,#Uganda,RT @lilimobeth: #Uganda--what are the roles of  Ugandan embassies? Are they executing their duties? Several Ugandans including a pregnant w…,,,,,
2020-07-19 06:25:36,Uganda,2190,859,Uganda,,335,Innocentt_T,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:21:52,Uganda,1233,1496,Uganda,"Kampala, Uganda",335,theepremedy,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:21:03,Uganda,803,1565,Uganda,"Kampala, Uganda",153,alonmwesigwa,#Uganda,RT @kaysafi1: Mutyabule Charles a freedom boda man which is a branch of the People Power informal sector woke up today anticipating escorti…,,,,,
2020-07-19 06:20:32,Uganda,463,1026,Uganda,,335,sumiratian,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:20:00,Uganda,373006,716,Uganda,"Kampala, Uganda",0,RedPepperUG,#Uganda,CRISPIN KAHERU: Why the Country needs Special oversight Mechanisms for COVID-19 related Guidelines #COVID19 #Covid19ug #Uganda #COVID19Pandemic https://t.co/RxYl4LiD3I,,,,,
2020-07-19 06:18:08,Uganda,2125,1546,Uganda,Uganda kampala,335,kihumuroruben,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:16:20,Uganda,112,168,Uganda,,335,NakitendeLILLI3,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:15:42,Uganda,1006,1228,Uganda,"Kampala, Uganda",335,pheilanthropist,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:15:12,Uganda,547,108,Uganda,,335,Swatarani2,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:14:52,Uganda,1502,1486,Uganda,"Kampala, Uganda",335,Dy_sol_ug,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:13:57,Uganda,2381,2315,Uganda,"Kampala, Uganda",335,geofrey_sadam,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:13:38,Uganda,3956,728,Uganda,"Entebbe, Uganda",335,henryshaykins,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:13:25,Uganda,4852,4679,Uganda,Newcastle UK,335,LoganJoash,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:12:40,Uganda,1865,3242,Uganda,UAE ,335,MaamaafricaK,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:12:03,Uganda,701,714,Uganda,"Kampala, Uganda",335,Araalimarvin,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:11:08,Uganda,146,442,Uganda,"Kampala, Uganda",335,256carters,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:10:12,Uganda,129,93,Uganda,,335,stellamf74,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:08:38,Uganda,14683,14018,Uganda,Canada | Nigeria,3,sannihussein,#Uganda,"RT @MziziWaAfrika: The grey crowned crane also known as the African crowned crane is a bird in the crane family, Gruidae. It is found in ea…",,,,,
2020-07-19 06:07:55,Uganda,7705,7064,Uganda,,335,Superiorkivan,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:03:40,Uganda,1009,992,Uganda,"Kampala, Uganda",335,AminRama22,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:03:38,Uganda,57,239,Uganda,,153,GEyakowa,#Uganda,RT @kaysafi1: Mutyabule Charles a freedom boda man which is a branch of the People Power informal sector woke up today anticipating escorti…,,,,,
2020-07-19 06:02:52,Uganda,188,70,Uganda,Rwanda,7,Chris_Explorer,#Uganda,RT @OBrianjonathan: The Best Job Ever.  It’s an amazing #sunset 🌅 right.... a goodbye for now. Tomorrow we will be back with fresh new  con…,,,,,
2020-07-19 06:02:50,Uganda,6367,5056,Uganda,"Mbarara, kampala",153,millseries4,#Uganda,RT @kaysafi1: Mutyabule Charles a freedom boda man which is a branch of the People Power informal sector woke up today anticipating escorti…,,,,,
2020-07-19 06:02:47,Uganda,613,272,Uganda,Meteor City ,335,FeedMeCyanide,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:02:40,Uganda,382,283,Uganda,"Kampala, Uganda",335,MirembeConcepta,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 06:01:54,Uganda,1634,2058,Uganda,wakiso Uganda,153,The_Mwanje,#Uganda,RT @kaysafi1: Mutyabule Charles a freedom boda man which is a branch of the People Power informal sector woke up today anticipating escorti…,,,,,
2020-07-19 05:58:01,Uganda,20959,3775,Uganda,"Winterfell, Westeros.",335,kaysafi1,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:57:02,Uganda,396,645,Uganda,Gauteng,335,DarkieVuka,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:54:33,Uganda,2222,2252,Uganda,"Kampala, Uganda",335,sse_moses,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:53:37,Uganda,1140,1573,Uganda,"Kampala, Uganda",335,BryanNani2,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:52:21,Uganda,1424,70,Uganda,Uganda,0,AaronAinomugis3,#Uganda,"The Electoral Commission will procure sanitizers and temperature guns to combat the spread of coronavirus on polling day at the 34,344 polling stations across the country. #Uganda #UgandaDecides2021 #VisitUgandaTomorrow https://t.co/m2ZnB7QP0g",,,,,
2020-07-19 05:52:08,Uganda,996,1754,Uganda,"Kampala, Uganda, Africa",335,2011OUNDO,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:51:54,Uganda,318,442,Uganda,East Africa,335,joannejojo31,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:51:49,Uganda,2198,3713,Uganda,"Kampala, Uganda",335,CharlesCharl4,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:50:23,Uganda,10809,713,Uganda,,335,IthilebuRobert,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:49:48,Uganda,14264,2732,Uganda,Home 🏠,335,Chrismorris256,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:49:30,Uganda,1045,2005,Uganda,Uganda,335,brian6m,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:49:18,Uganda,690,82,Uganda,,3,lilimobeth,#Uganda,"#Uganda; this video was made in response to Ambassador Zaake Kibedi's lies about Ugandans who are stranded in the UAE. Some Ugandans in the UAE are sleeping under trees for weeks now--they approached the Ugandan embassy for help, but were neglected. See video below https://t.co/TuTqf9CHS5",,,,,
2020-07-19 05:49:02,Uganda,379,486,Uganda,"Kampala, Uganda",0,elijah_kakuru,#Uganda,It’s now more than two weeks since President @MagufuliJP re-opened schools in #Tanzania  Dear president @KagutaMuseveni of #Uganda re-open our schools coz the risk of keeping schools closed is far more harmful than re-opening them  Yours House Boy https://t.co/fKIO8yzI2i,,,,,
2020-07-19 05:48:04,Uganda,335,1318,Uganda,"Kampala, Uganda",335,LukendeNnumba,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:47:41,Uganda,1761,1224,Uganda,"NARO, Uganda",8,FarmerBirungi,#Uganda,RT @BarbaraZawedde: #fertigation is a technology @MukonoZardi has identified for adaptive research and promotion in #Uganda.   It is increa…,,,,,
2020-07-19 05:46:45,Uganda,78,583,Uganda,"Kampala, Uganda",0,dharmalieyahoo1,#Uganda,Best programming this Sunday 8:30am - Power of Prophecy #Tanzania 🇹🇿 @eastafricatv 9:00am - Power of Prophecy #Kenya 🇰🇪 @ntvkenya 11:50am - Power of Prophecy #Uganda 🇺🇬 @ntvuganda Stream live: https://t.co/l6M8PGxt8g This is testimony of Jesus! #ProphetElvisMbonye https://t.co/CRtVRiOn4G,,,,,
2020-07-19 05:46:06,Uganda,110,236,Uganda,,335,Tweetyb74282390,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:42:25,Uganda,3069,1616,Uganda,Entebbe ,335,hillaryfaithcr1,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:41:33,Uganda,2418,2409,Uganda,S.Africa,335,JuliusMalemaSon,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:41:26,Uganda,2647,1984,Uganda,"Uganda, Pearl of Africa ",335,RichardWambuga,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:39:53,Uganda,8844,143,Uganda,"Kampala, Uganda, Inquiries~",3,NIRA_Ug,#Uganda,"RT @ChimpReports: 7 Million NINs, 370,000 National IDs Printed for Learners Registered by NIRA #ChimpReportsNews #UgandaNews #Uganda #Featu…",,,,,
2020-07-19 05:38:57,Uganda,40488,5056,Uganda,Looking for some ka money,335,genoeric1,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:37:57,Uganda,42092,26288,Uganda,East Africa ,335,solomonkibz,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:37:42,Uganda,16924,6334,Uganda,"Kiruhura, Uganda",335,kadobamosesUG,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:37:18,Uganda,985,843,Uganda,"Kampala, Uganda",335,vambebe,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:33:07,Uganda,1424,70,Uganda,Uganda,0,AaronAinomugis3,#Uganda,#Uganda #UgandaDecides2021  A section of National Resistance Movement @NRMOnline  members in Sheema Municipality divided over Elioda Tumwesigye and Dickson Kateshumbwa's MP candidature. https://t.co/40gdtBUagm,,,,,
2020-07-19 05:33:03,Uganda,2190,859,Uganda,,0,Innocentt_T,#Uganda,If exploiting a pandemic in #Uganda were persons. smh #COVID19 https://t.co/Pbsg0nBUUH,,,,,
2020-07-19 05:32:23,Uganda,15,74,Uganda,,9,polo72818372,#Uganda,"RT @TheJuneKid: Y'all adrenaline junkies, have you added abseiling Sipi falls on your bucket list?? Coz I bet it's worth it.   📍Kapchorwa.…",,,,,
2020-07-19 05:30:10,Uganda,168,269,Uganda,,153,charleselra,#Uganda,RT @kaysafi1: Mutyabule Charles a freedom boda man which is a branch of the People Power informal sector woke up today anticipating escorti…,,,,,
2020-07-19 05:27:48,Uganda,684,802,Uganda,"Kampala, Uganda",11,BakulumpagiC,#Uganda,"RT @lilimobeth: #Uganda; some good information about neutralizing tear gas. @BusuulwaMuyomba, great job! Carry bottles with a baking soda &amp;…",,,,,
2020-07-19 05:26:44,Uganda,541,404,Uganda,"Kampala, Uganda",0,PapaMuli,#Uganda,Lockdown in #Uganda I think it's time we open the economy https://t.co/hAkokACfSl,,,,,
2020-07-19 05:26:07,Uganda,1281,976,Uganda,"Kampala, Uganda",335,grenadine_pink,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:20:23,Uganda,3509,4999,Uganda,Kampala,2,RashidQuinn,#Uganda,RT @ForumForIdeas: President Museveni is set to address the Nation this Tuesday 21/July/2020 on matters related to COVID 19 and lifting the…,,,,,
2020-07-19 05:18:47,Uganda,288,1304,Uganda,,4,LeonardNdolima4,#Uganda,"RT @ApolloSmile: What does President @PaulKagame want from Zambian President @EdgarCLungu ? After attacking #Tanzania, #Burundi,#Uganda, #S…",,,,,
2020-07-19 05:16:56,Uganda,690,82,Uganda,,335,lilimobeth,#Uganda,"#Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on the arm to hospital. He was murdered by the police and in a bid to cover up, they forced the family to bury him.  See the 2 screenshots for more information ⬇️ https://t.co/ayUq3gcC1y",,,,,
2020-07-19 05:16:08,Uganda,81,197,Uganda,Uganda🇺🇬🇺🇬🇺🇬🇺🇬,17,gonzakuti,#Uganda,RT @lilimobeth: #Uganda,,,,,
2020-07-19 05:16:01,Uganda,1160,378,Uganda,"Kampala, Uganda",3,i_baguma,#Uganda,RT @Vyakula1: Friday Facts. Food tastes better when you have fun making it. Try it this weekend and see. #healthylifestyle #healthyfood #ug…,,,,,
2020-07-19 05:15:35,Uganda,1160,378,Uganda,"Kampala, Uganda",1,i_baguma,#Uganda,"RT @Vyakula1: Should this chilly Saturday find you sitting down to a meal, here’s a few more tips on how to blow everyone away with your am…",,,,,
2020-07-19 05:15:11,Uganda,1160,378,Uganda,"Kampala, Uganda",5,i_baguma,#Uganda,"RT @Vyakula1: This new week, a home made meal might make more economic and health sense... couple it with any of @Vyakula1 ‘s smoothies and…",,,,,
2020-07-19 05:14:46,Uganda,1160,378,Uganda,"Kampala, Uganda",7,i_baguma,#Uganda,"RT @Vyakula1: Wednesday Wisdom, Add some spice to your food ... have your organs dancing to a new tune! #wednesdaywisdom #healthyfood #ugan…",,,,,
2020-07-19 05:08:17,Uganda,158,163,Uganda,"Ricaurte, Cantón Urdaneta.",23,Elcholojuan8675,#Uganda,"RT @UNICEFUganda: "" We woke up in the early morning hearing loud sounds from the mountains and when we came out of our house we saw that ou…",,,,,
2020-07-19 05:04:34,Uganda,171,84,Uganda,UG,0,rshinska,#Uganda,"Yet we know these trials and troubles are will shape our hearts into something strong, humble, and courageous. Our walk, work, and wonder along this path draws us into deeper joy and eternal pleasures transcending our circumstances.   #morningmeditation #uganda #foc",,,,,
2020-07-19 05:00:00,Uganda,5,21,Uganda,,0,PhanKayEvents,#Uganda,Every single day is an opportunity. It is up to us to reach out and make every day count. #Kampala #Uganda https://t.co/m5KY4Z3JBY,,,,,
2020-07-19 04:58:36,Uganda,62,582,Uganda,,0,DrKayibanda,#Uganda,Justice is still waiting for you. Hundreds of #Rwandans who were arrested and tortured in #Uganda including #Gatsinzi and others are still nursing wounds ! https://t.co/t2LWbr78gg,,,,,
2020-07-19 04:55:55,Uganda,267,547,Uganda,munyonyo,12,SantosSsenteza,#Uganda,RT @RugbyCranes1: Nothing will work unless you do. – John Wooden  #Uganda #TuesdayMotivation https://t.co/z3es9qRrLA,,,,,
2020-07-19 04:44:31,Uganda,299,511,Uganda,Burundi,4,ProsperNahiman2,#Uganda,"RT @ApolloSmile: What does President @PaulKagame want from Zambian President @EdgarCLungu ? After attacking #Tanzania, #Burundi,#Uganda, #S…",,,,,
2020-07-19 04:39:18,Uganda,3150,3129,Uganda,"Kampala, Uganda",153,Lifeofdeean,#Uganda,RT @kaysafi1: Mutyabule Charles a freedom boda man which is a branch of the People Power informal sector woke up today anticipating escorti…,,,,,
2020-07-19 04:30:02,Uganda,253,121,Uganda,"Kampala, Uganda",0,elvisremmy,#Uganda,We are blessed as a nation to host the greatest Prophetic grace of our generation. We are surely prosperous because we believe his Prophet @Prophet_elvis. Partake of this prosperity by tuning in to the Power of prophecy #Uganda at 11:50am @ntvuganda  #ProphetElvisMbonye https://t.co/MVhzExcMKz,,,,,
2020-07-19 04:27:59,Uganda,1034,1097,Uganda,catch me if you can,153,XantahR,#Uganda,RT @kaysafi1: Mutyabule Charles a freedom boda man which is a branch of the People Power informal sector woke up today anticipating escorti…,,,,,
2020-07-19 04:27:15,Uganda,2109,1845,Uganda,"Kampala, Uganda",2,Mahadbarya,#Uganda,RT @ForumForIdeas: President Museveni is set to address the Nation this Tuesday 21/July/2020 on matters related to COVID 19 and lifting the…,,,,,
2020-07-19 04:26:39,Uganda,98,19,Uganda,Uganda,2,ForumForIdeas,#Uganda,"President Museveni is set to address the Nation this Tuesday 21/July/2020 on matters related to COVID 19 and lifting the lockdown, lets know what you think its high time he oppened.  #Uganda",,,,,
2020-07-19 04:24:20,Uganda,1,11,Uganda,"Kampala, Uganda",0,AgabaNicholas_A,#Uganda,At any given moment you have the power to say: “This is not how my story is going to end.” #Uganda,,,,,
2020-07-19 04:21:48,Uganda,138,141,Uganda,"Nairobi, Kenya",17,Marmope2,#Uganda,RT @aaronjtamale: From the #StopReligiousOppression Facebook page in #Uganda 🇺🇬  They share what the #ProphetElvisMbonye has said to the ch…,,,,,
2020-07-19 03:44:00,Uganda,438,368,Uganda,,12,GerassimosThom1,#Uganda,"RT @IRENA: By 2030, #Uganda aims to achieve universal electricity access by generating &gt;90% of its electricity from #renewables. Ugandan Pe…",,,,,
2020-07-19 03:37:52,Uganda,216,703,Uganda,,2,LPawlitschenko,#Uganda,"RT @hugoturner1969: Anti- Imperialist U: #CIA Genocide in #Uganda, #Rwanda and the #Congo https://t.co/RGWKgsY2ha #Africa #DRC #US https://…",,,,,
2020-07-19 03:37:39,Uganda,216,703,Uganda,,2,LPawlitschenko,#Uganda,RT @hugoturner1969: Anti- Imperialist U: What I learned in 2013 https://t.co/qLuf9PwJ0a #Africa #Uganda #Rwanda #Congo #ISIS #NATO #Robotics,,,,,
2020-07-19 03:37:25,Uganda,216,703,Uganda,,2,LPawlitschenko,#Uganda,RT @hugoturner1969: Anti- Imperialist U: Judi Rever: Crimes of the Rwandan Patriotic Front https://t.co/esOzb3nHOB #Africa #Uganda #Rwanda…,,,,,
2020-07-19 03:33:13,Uganda,105,80,Uganda,"Kampala, Uganda",4,JamesElvis01,#Uganda,RT @aaronjtamale: Program Line Up This #Sunday  8:30am - Power of Prophecy #Tanzania 🇹🇿 @eastafricatv 9:00am - Power of Prophecy #Kenya 🇰🇪…,,,,,
2020-07-19 03:27:01,Uganda,111,156,Uganda,Kampala Uganda.,0,BusUganda,#Uganda,Somewhere in Uganda. #Busworlduganda  #Ugandaboundbuses  #Uganda https://t.co/fKNCf6DsbI,,,,,
2020-07-19 03:22:07,Uganda,461,2894,Uganda,"LE MOULE, GUADELOUPE FWI",4,lolot_joseph,#Uganda,"RT @lolot_joseph: NEED A SOURCE OF ADDITIONAL REVENUE?   JOIN MY DYNAMIC TEAM. YOU WILL BE INFORMED, TRAINED BY #AFFILIATE #MARKETING ENTHU…",,,,,
2020-07-19 03:15:44,Uganda,5074,5447,Uganda,"Tucson, AZ",9,mijomojo1,#Uganda,RT @PantheraCats: Panthera Lion Program Director Paul Funston talks to @NatGeo about #Uganda's already low #lion populations suffering from…,,,,,
2020-07-19 03:13:45,Uganda,413,191,Uganda,"Ile-de-France, France",4,CharlesRHLB,#Uganda,"RT @lolot_joseph: NEED A SOURCE OF ADDITIONAL REVENUE?   JOIN MY DYNAMIC TEAM. YOU WILL BE INFORMED, TRAINED BY #AFFILIATE #MARKETING ENTHU…",,,,,
2020-07-19 03:12:30,Uganda,305,230,Uganda,,4,TContester,#Uganda,"RT @lolot_joseph: NEED A SOURCE OF ADDITIONAL REVENUE?   JOIN MY DYNAMIC TEAM. YOU WILL BE INFORMED, TRAINED BY #AFFILIATE #MARKETING ENTHU…",,,,,
2020-07-19 03:06:00,Uganda,7644,7416,Uganda,Uganda,11,realKizitoUg1,#Uganda,"RT @lilimobeth: #Uganda; some good information about neutralizing tear gas. @BusuulwaMuyomba, great job! Carry bottles with a baking soda &amp;…",,,,,
2020-07-19 03:04:55,Uganda,690,82,Uganda,,11,lilimobeth,#Uganda,"#Uganda; some good information about neutralizing tear gas. @BusuulwaMuyomba, great job! Carry bottles with a baking soda &amp; water solution--3 teaspoons of powder for every 8.5 ounces of liquid.           OR  3 teaspoons of baking powder in a glass of water. Use it in your face. https://t.co/ocl363GRya",,,,,
2020-07-19 03:00:29,Uganda,148,1136,Uganda,,4,maelveutgagner,#Uganda,"RT @lolot_joseph: NEED A SOURCE OF ADDITIONAL REVENUE?   JOIN MY DYNAMIC TEAM. YOU WILL BE INFORMED, TRAINED BY #AFFILIATE #MARKETING ENTHU…",,,,,
2020-07-19 02:53:16,Uganda,16,157,Uganda,"Kampala, Uganda",17,gumusiriza,#Uganda,RT @aaronjtamale: From the #StopReligiousOppression Facebook page in #Uganda 🇺🇬  They share what the #ProphetElvisMbonye has said to the ch…,,,,,
2020-07-19 02:46:20,Uganda,2738,2208,Uganda,"Hoima, Uganda",7,mcharlesX,#Uganda,RT @OBrianjonathan: The Best Job Ever.  It’s an amazing #sunset 🌅 right.... a goodbye for now. Tomorrow we will be back with fresh new  con…,,,,,
2020-07-19 02:39:57,Uganda,22,459,Uganda,"London, United Kingdom",0,AfricanHerita,#Uganda,"Celebrating the value of community is what Ugandan Film Director, Isaac Nabwana, does through his work. Here is his story🎉 https://t.co/anxFnIzCLr #Lugisu #Bulambuli #Uganda #Africa #Ugandan #African #AfricanHeritage #Community #Film #Wakaliwood @Wakaliwood",,,,,
2020-07-19 02:21:54,Uganda,11556,4281,Uganda,"Kampala, Uganda",31,bkabumba,#Uganda,"RT @observerug: Islamic University in #Uganda cuts staff salaries by 90%. Staff got only 50% salary for May &amp; June, 20% for July, August, a…",,,,,
2020-07-19 02:19:36,Uganda,1366,702,Uganda,,2,liberty_sudan,#Uganda,"RT @AndariyaMag: ""Transitions are hard; from the political turmoil to the new-norm of living under #COVID19 in #Sudan #SouthSudan &amp; #Uganda…",,,,,
2020-07-19 02:16:12,Uganda,461,2894,Uganda,"LE MOULE, GUADELOUPE FWI",4,lolot_joseph,#Uganda,"NEED A SOURCE OF ADDITIONAL REVENUE?   JOIN MY DYNAMIC TEAM. YOU WILL BE INFORMED, TRAINED BY #AFFILIATE #MARKETING ENTHUSIASTS.   + 590 690 69 77 57   https://t.co/DkvAi4vvjB  #CANADA #GERMANY #NIGERIA #GHANA #UGANDA #CHINA #RUSSIA #KENYA #CONCOURS #JAPAN https://t.co/84nCBTZP0T",,,,,
